folder,gpu,status,return_code,started_at,ended_at,elapsed_seconds,Ec,Pr,rp,alpha,beta,gamma
MFM_t_7_mxi_16,0,simulation_ok,0,2026-08-19T01:08:42.188226+08:00,2026-08-19T01:09:57.189458+08:00,75.001,3.125000000000e+08,8.500000000000e-02,1.613700000000e+00,-8.442555431381e+09,7.400518357590e+11,5.930352209428e+13
MFM_t_7_mxi_17,0,simulation_ok,0,2026-08-19T01:09:57.223142+08:00,2026-08-19T01:10:42.224004+08:00,45.001,6.730958558032e+07,2.295377473134e-02,1.498407615790e+00,-5.521479789317e+09,2.477732312390e+11,1.941992554071e+16
MFM_t_7_mxi_18,0,simulation_ok,0,2026-08-19T01:10:42.256464+08:00,2026-08-19T01:11:42.257675+08:00,60.001,5.596262449855e+08,2.418655305115e-02,1.730572292254e+00,-6.003697817313e+10,1.022342771804e+14,6.750628508366e+14
MFM_t_7_mxi_19,0,simulation_timeout,1,2026-08-19T01:11:42.287622+08:00,2026-08-19T01:15:12.653573+08:00,210.366,5.494519689438e+08,2.178467440365e-02,1.503623526782e+00,-4.807090442711e+10,6.341019862580e+12,2.000795213396e+17
MFM_t_7_mxi_20,0,simulation_ok,0,2026-08-19T01:15:27.726372+08:00,2026-08-19T01:16:57.727555+08:00,90.001,5.367149577707e+08,1.457085805473e-01,1.725413942095e+00,-9.514641767259e+09,4.403610532577e+11,3.668078436089e+11
MFM_t_7_mxi_21,0,simulation_ok,0,2026-08-19T01:16:57.760187+08:00,2026-08-19T01:17:42.761315+08:00,45.001,6.813512747863e+07,2.068103013174e-02,1.712907458140e+00,-8.415196346032e+09,1.867394499937e+13,2.341075167590e+15
MFM_t_7_mxi_22,0,simulation_ok,0,2026-08-19T01:17:42.793232+08:00,2026-08-19T01:18:57.794097+08:00,75.001,5.580395980160e+08,1.129124598617e-01,1.603074357324e+00,-1.119270862183e+10,5.197460708486e+11,2.809323145074e+13
MFM_t_7_mxi_23,0,simulation_ok,0,2026-08-19T01:18:57.827451+08:00,2026-08-19T01:21:57.828907+08:00,180.001,7.517727869569e+07,1.171300057246e-01,1.609359246685e+00,-1.465649541598e+09,6.588079225006e+10,2.984768725842e+12
MFM_t_7_mxi_24,0,simulation_ok,0,2026-08-19T01:21:57.863335+08:00,2026-08-19T01:22:57.864191+08:00,60.001,5.439160634677e+08,4.688080112686e-02,1.617820399603e+00,-2.678227529191e+10,7.906582149666e+12,1.947080724430e+15
MFM_t_7_mxi_25,0,simulation_ok,0,2026-08-19T01:22:57.896261+08:00,2026-08-19T01:24:57.897451+08:00,120.001,8.158382737056e+07,4.926848571481e-02,1.608969966881e+00,-3.779430617261e+09,9.578334327182e+11,2.468353849582e+14
MFM_t_7_mxi_26,0,simulation_ok,0,2026-08-19T01:24:57.930508+08:00,2026-08-19T01:27:27.932264+08:00,150.002,6.478218048330e+07,8.396606570410e-02,1.716239222966e+00,-1.976652897584e+09,2.686280861837e+11,1.664648750087e+12
MFM_t_7_mxi_27,0,simulation_ok,0,2026-08-19T01:27:27.966453+08:00,2026-08-19T01:29:27.967643+08:00,120.001,6.696301233958e+07,8.764124197291e-02,1.508090140027e+00,-1.470953793930e+09,1.813190694329e+10,2.257182696581e+13
MFM_t_7_mxi_28,0,simulation_ok,0,2026-08-19T01:29:28.000137+08:00,2026-08-19T01:31:13.001408+08:00,105.001,3.073613803965e+08,1.476933509700e-01,1.496178868697e+00,-3.897719534287e+09,1.157262948404e+09,8.138510600864e+12
MFM_t_7_mxi_29,0,simulation_timeout,1,2026-08-19T01:31:13.034505+08:00,2026-08-19T01:34:43.399971+08:00,210.365,3.057126856671e+08,2.001060435070e-02,1.499227788824e+00,-2.882220877856e+10,2.150770962392e+12,1.743860296872e+17
MFM_t_7_mxi_30,0,simulation_ok,0,2026-08-19T01:34:58.458537+08:00,2026-08-19T01:35:58.459504+08:00,60.001,3.202606329012e+08,2.203018577017e-02,1.726416618261e+00,-3.758395803353e+10,7.629909764964e+13,2.351093746622e+15
MFM_t_7_mxi_31,0,simulation_ok,0,2026-08-19T01:35:58.492565+08:00,2026-08-19T01:36:58.493511+08:00,60.001,5.545309356270e+08,8.280634198235e-02,1.495425074226e+00,-1.251972644365e+10,1.090333543539e+09,2.661221471677e+14
MFM_t_7_mxi_32,0,simulation_ok,0,2026-08-19T01:36:58.522645+08:00,2026-08-19T01:38:28.523924+08:00,90.001,5.438387530078e+08,8.196053207553e-02,1.705936259860e+00,-1.684002912699e+10,2.331304466284e+12,2.613671214488e+13
MFM_t_7_mxi_33,0,simulation_ok,0,2026-08-19T01:38:28.553061+08:00,2026-08-19T01:40:28.554759+08:00,120.002,3.013865643105e+08,1.439430257110e-01,1.727812865821e+00,-5.419788768595e+09,2.586835853370e+11,1.396913900053e+11
MFM_t_7_mxi_34,0,simulation_ok,0,2026-08-19T01:40:28.588199+08:00,2026-08-19T01:41:58.589559+08:00,90.001,4.168879717938e+08,1.187737676343e-01,1.668506330938e+00,-8.585690481897e+09,4.993717215212e+11,7.742948278801e+12
MFM_t_7_mxi_35,0,simulation_ok,0,2026-08-19T01:41:58.642555+08:00,2026-08-19T01:42:43.643505+08:00,45.001,4.145026976683e+08,5.135216535245e-02,1.551585100738e+00,-1.691270027837e+10,2.296289381540e+12,1.561298987128e+15
MFM_t_7_mxi_36,0,simulation_ok,0,2026-08-19T01:42:43.676505+08:00,2026-08-19T01:44:13.677983+08:00,90.001,2.066205554754e+08,1.145256099608e-01,1.546127262242e+00,-3.744503511521e+09,9.393932185915e+10,1.460412887723e+13
MFM_t_7_mxi_37,0,simulation_ok,0,2026-08-19T01:44:13.706641+08:00,2026-08-19T01:45:28.707722+08:00,75.001,4.192921466852e+08,1.153586983382e-01,1.541623300022e+00,-7.483321923592e+09,1.711545999589e+11,2.939506384885e+13
MFM_t_7_mxi_38,0,simulation_ok,0,2026-08-19T01:45:28.733103+08:00,2026-08-19T01:47:13.734546+08:00,105.001,1.984257894843e+08,1.113187857865e-01,1.681498522370e+00,-4.418469173694e+09,3.066036292021e+11,4.031533594350e+12
MFM_t_7_mxi_39,0,simulation_ok,0,2026-08-19T01:47:13.763325+08:00,2026-08-19T01:48:13.764653+08:00,60.001,2.120904007092e+08,5.583069263496e-02,1.668921010135e+00,-9.296344519833e+09,2.450946125280e+12,1.704987355805e+14
MFM_t_7_mxi_40,0,simulation_ok,0,2026-08-19T01:48:13.798376+08:00,2026-08-19T01:48:58.799503+08:00,45.001,2.128246860214e+08,5.393766828808e-02,1.540564943165e+00,-8.108185633525e+09,8.318164028284e+11,6.720577583024e+14
MFM_t_7_mxi_41,0,simulation_ok,0,2026-08-19T01:48:58.837486+08:00,2026-08-19T01:49:43.838431+08:00,45.001,4.032823344774e+08,5.678571474384e-02,1.679950924388e+00,-1.757672668249e+10,4.661966934207e+12,2.446267066928e+14
MFM_t_7_mxi_42,0,simulation_ok,0,2026-08-19T01:49:43.878288+08:00,2026-08-19T01:52:28.879835+08:00,165.002,1.594657182766e+08,1.499713830552e-01,1.647427382229e+00,-2.542323216818e+09,8.511281621732e+10,1.241471529429e+12
MFM_t_7_mxi_43,0,simulation_ok,0,2026-08-19T01:52:28.913379+08:00,2026-08-19T01:54:13.914840+08:00,105.001,4.894429666561e+08,1.498250396980e-01,1.619688264352e+00,-7.558643861251e+09,2.208144740219e+11,5.163607902926e+12
MFM_t_7_mxi_44,0,simulation_ok,0,2026-08-19T01:54:13.962270+08:00,2026-08-19T01:55:43.963288+08:00,90.001,1.232732941934e+08,8.345872542829e-02,1.575994992372e+00,-3.218824882945e+09,2.203938165755e+11,3.470391399882e+13
MFM_t_7_mxi_45,0,simulation_ok,0,2026-08-19T01:55:43.997446+08:00,2026-08-19T01:56:43.998389+08:00,60.001,4.638669823425e+08,8.392299788305e-02,1.627547213787e+00,-1.291307609793e+10,1.254798086325e+12,8.215824861341e+13
MFM_t_7_mxi_46,0,simulation_ok,0,2026-08-19T01:56:44.034959+08:00,2026-08-19T01:59:29.036521+08:00,165.002,1.161696712919e+08,1.464433329817e-01,1.566891522878e+00,-1.704544102289e+09,3.453394226773e+10,2.095907715079e+12
MFM_t_7_mxi_47,0,simulation_ok,0,2026-08-19T01:59:29.064261+08:00,2026-08-19T02:00:44.065209+08:00,75.001,5.565932483821e+08,7.922635201743e-02,1.567757312126e+00,-1.511634786184e+10,1.056307874999e+12,2.153919419797e+14
MFM_t_7_mxi_48,0,simulation_ok,0,2026-08-19T02:00:59.124499+08:00,2026-08-19T02:02:14.126344+08:00,75.002,4.521915575050e+08,2.253538268407e-02,1.659071442176e+00,-4.859475808068e+10,7.567870897517e+13,3.940140744998e+16
MFM_t_7_mxi_49,0,simulation_ok,0,2026-08-19T02:02:14.160703+08:00,2026-08-19T02:02:44.161644+08:00,30.001,1.414950168440e+08,2.198557461247e-02,1.654135846045e+00,-1.550265862854e+10,2.485622275391e+13,1.492888845679e+16
MFM_t_7_mxi_50,0,simulation_ok,0,2026-08-19T02:02:44.193579+08:00,2026-08-19T02:04:59.194941+08:00,135.001,7.103337154450e+07,8.155940482722e-02,1.642605127007e+00,-2.071043081158e+09,2.294013366792e+11,1.231867558646e+13
MFM_t_7_mxi_51,0,simulation_ok,0,2026-08-19T02:04:59.228491+08:00,2026-08-19T02:06:14.229775+08:00,75.001,5.589623046158e+08,1.159187342569e-01,1.681742158428e+00,-1.195575246250e+10,7.657326934583e+11,9.229685955651e+12
MFM_t_7_mxi_52,0,simulation_ok,0,2026-08-19T02:06:14.263553+08:00,2026-08-19T02:07:59.265045+08:00,105.001,2.364515329718e+08,1.168537387936e-01,1.618632402796e+00,-4.675763857830e+09,2.232122923790e+11,8.730572605914e+12
MFM_t_7_mxi_53,0,simulation_ok,0,2026-08-19T02:07:59.295546+08:00,2026-08-19T02:09:29.296953+08:00,90.001,5.518590398872e+08,1.461125659207e-01,1.560798048078e+00,-8.036630598188e+09,1.524082677510e+11,1.049396525253e+13
MFM_t_7_mxi_54,0,simulation_timeout,1,2026-08-19T02:09:29.329271+08:00,2026-08-19T02:12:59.694543+08:00,210.365,4.660658447592e+08,2.145829222030e-02,1.588896316125e+00,-4.823611322480e+10,5.590618396871e+13,1.060911714782e+17
MFM_t_7_mxi_55,0,simulation_ok,0,2026-08-19T02:13:14.752396+08:00,2026-08-19T02:14:29.753465+08:00,75.001,4.348361074024e+08,1.017987809860e-01,1.730041356899e+00,-1.107840282246e+10,1.063441046359e+12,5.398184659487e+11
MFM_t_7_mxi_56,0,simulation_ok,0,2026-08-19T02:14:29.786260+08:00,2026-08-19T02:15:44.787306+08:00,75.001,1.723775025864e+08,6.356097937986e-02,1.730391893616e+00,-7.035850564870e+09,1.734027504515e+12,1.861506858147e+12
MFM_t_7_mxi_57,0,simulation_ok,0,2026-08-19T02:15:44.813175+08:00,2026-08-19T02:18:59.815160+08:00,195.002,6.790161057626e+07,1.204761071038e-01,1.687681998180e+00,-1.405669065354e+09,8.503890724320e+10,8.134622681613e+11
MFM_t_7_mxi_58,0,simulation_ok,0,2026-08-19T02:18:59.842216+08:00,2026-08-19T02:20:29.843328+08:00,90.001,4.208727180507e+08,1.498709166893e-01,1.531976634270e+00,-5.678948898771e+09,6.295684698300e+10,8.453469662120e+12
MFM_t_7_mxi_59,0,simulation_ok,0,2026-08-19T02:20:29.869140+08:00,2026-08-19T02:21:44.870380+08:00,75.001,3.815829506794e+08,1.143209757384e-01,1.602638170428e+00,-7.554777132963e+09,3.412187461255e+11,1.812165777043e+13
MFM_t_7_mxi_60,0,simulation_ok,0,2026-08-19T02:21:44.899123+08:00,2026-08-19T02:22:59.900276+08:00,75.001,7.378768829300e+07,5.006813763635e-02,1.545801984966e+00,-3.057005962790e+09,3.991203185405e+11,3.272499157273e+14
MFM_t_7_mxi_61,0,simulation_ok,0,2026-08-19T02:22:59.928705+08:00,2026-08-19T02:23:44.929655+08:00,45.001,5.560513964223e+08,5.012514074344e-02,1.681605935915e+00,-2.750098068412e+10,9.415435494676e+12,6.089873889365e+14
MFM_t_7_mxi_62,0,simulation_ok,0,2026-08-19T02:23:44.961193+08:00,2026-08-19T02:24:29.962048+08:00,45.001,5.443920014763e+08,4.364445352263e-02,1.553636926566e+00,-2.622678793409e+10,5.076330223528e+12,4.563211977985e+15
MFM_t_7_mxi_63,0,simulation_ok,0,2026-08-19T02:24:29.995549+08:00,2026-08-19T02:25:59.996644+08:00,90.001,2.417844386004e+08,5.627041535306e-02,1.603879814108e+00,-9.741526339631e+09,1.831249769283e+12,3.932970773255e+14
MFM_t_7_mxi_64,0,simulation_ok,0,2026-08-19T02:26:00.030169+08:00,2026-08-19T02:28:45.031855+08:00,165.002,6.321295983922e+07,1.178719172625e-01,1.542108444245e+00,-1.105107580554e+09,2.442328857644e+10,3.966980940770e+12
MFM_t_7_mxi_65,0,simulation_ok,0,2026-08-19T02:28:45.060509+08:00,2026-08-19T02:30:30.061964+08:00,105.001,7.753306868821e+07,5.175168141134e-02,1.673756786314e+00,-3.684666385463e+09,1.151010272772e+12,8.392482198460e+13
MFM_t_7_mxi_66,0,simulation_ok,0,2026-08-19T02:30:30.107647+08:00,2026-08-19T02:31:15.108594+08:00,45.001,4.405390053518e+08,4.045677136947e-02,1.731843062915e+00,-2.828569643664e+10,1.727228954464e+13,5.700171938396e+12
MFM_t_7_mxi_67,0,simulation_ok,0,2026-08-19T02:31:15.141582+08:00,2026-08-19T02:32:00.142399+08:00,45.001,3.961851845973e+08,5.246991766252e-02,1.613064792575e+00,-1.732517554010e+10,3.970303838148e+12,8.436636245212e+14
MFM_t_7_mxi_68,0,simulation_ok,0,2026-08-19T02:32:00.167008+08:00,2026-08-19T02:33:30.168318+08:00,90.001,3.166865487877e+08,9.551802044465e-02,1.673732806312e+00,-8.153973276817e+09,7.476369394688e+11,1.601076122309e+13
MFM_t_7_mxi_69,0,simulation_ok,0,2026-08-19T02:33:30.196213+08:00,2026-08-19T02:34:30.197192+08:00,60.001,3.522852623004e+08,8.233252242864e-02,1.553527175674e+00,-8.995073220054e+09,4.884915162575e+11,1.236944679692e+14
MFM_t_7_mxi_70,0,simulation_ok,0,2026-08-19T02:34:30.229372+08:00,2026-08-19T02:35:30.230350+08:00,60.001,5.464067673662e+08,1.091908620905e-01,1.541769544598e+00,-1.030558622673e+10,2.637867174263e+11,5.037339979727e+13
MFM_t_7_mxi_71,0,simulation_ok,0,2026-08-19T02:35:45.301096+08:00,2026-08-19T02:37:30.302422+08:00,105.001,2.978499971789e+08,1.308371217822e-01,1.666740670323e+00,-5.558279898857e+09,2.646427786745e+11,3.508185212893e+12
MFM_t_7_mxi_72,0,simulation_ok,0,2026-08-19T02:37:30.335232+08:00,2026-08-19T02:38:15.336285+08:00,45.001,4.224290501007e+08,4.040867690251e-02,1.495625969159e+00,-1.955341613652e+10,2.595878468346e+10,7.317818824798e+15
MFM_t_7_mxi_73,0,simulation_ok,0,2026-08-19T02:38:15.361827+08:00,2026-08-19T02:39:15.362716+08:00,60.001,1.976536789220e+08,2.144599185796e-02,1.714868586049e+00,-2.358297631363e+10,4.893865831214e+13,5.079942977681e+15
MFM_t_7_mxi_74,0,simulation_ok,0,2026-08-19T02:39:15.407572+08:00,2026-08-19T02:41:15.409060+08:00,120.001,1.854795057418e+08,1.375353223914e-01,1.505687210805e+00,-2.582379161834e+09,1.058895642555e+10,6.657315371958e+12
MFM_t_7_mxi_75,0,simulation_ok,0,2026-08-19T02:41:30.462386+08:00,2026-08-19T02:43:00.463932+08:00,90.002,1.899914431458e+08,8.700785209780e-02,1.628047421546e+00,-5.104523680283e+09,4.626786879645e+11,2.795086452308e+13
MFM_t_7_mxi_76,0,simulation_ok,0,2026-08-19T02:43:00.509944+08:00,2026-08-19T02:44:15.511245+08:00,75.001,1.882657220528e+08,9.254506985059e-02,1.499954459593e+00,-3.844443005226e+09,1.587733307056e+10,5.055690359133e+13
MFM_t_7_mxi_77,0,simulation_ok,0,2026-08-19T02:44:15.537173+08:00,2026-08-19T02:46:00.538483+08:00,105.001,3.192549102434e+08,1.375124829886e-01,1.559745554311e+00,-4.931521817667e+09,1.042241799650e+11,8.279847368142e+12
MFM_t_7_mxi_78,0,simulation_ok,0,2026-08-19T02:46:00.577539+08:00,2026-08-19T02:47:15.578581+08:00,75.001,4.354530760990e+08,7.465608005365e-02,1.499427875939e+00,-1.100917338396e+10,6.201456501616e+10,3.432735958756e+14
MFM_t_7_mxi_79,0,simulation_ok,0,2026-08-19T02:47:15.611511+08:00,2026-08-19T02:47:45.612362+08:00,30.001,2.709989024293e+08,2.765122695937e-02,1.668200566527e+00,-2.396574138905e+10,2.568921294464e+13,7.396559690723e+15
MFM_t_7_mxi_80,0,simulation_ok,0,2026-08-19T02:47:45.638081+08:00,2026-08-19T02:48:45.639102+08:00,60.001,2.962590651765e+08,3.381051603567e-02,1.561866749620e+00,-1.867706141974e+10,6.700869377737e+12,8.430521007683e+15
MFM_t_7_mxi_81,0,simulation_timeout,1,2026-08-19T02:48:45.671588+08:00,2026-08-19T02:52:16.037208+08:00,210.366,1.677949233040e+08,1.357567897559e-01,1.718468323562e+00,-3.172983830016e+09,1.659908782798e+11,3.350028615369e+11
MFM_t_7_mxi_82,0,simulation_ok,0,2026-08-19T02:52:31.096125+08:00,2026-08-19T02:54:01.097520+08:00,90.001,2.741540974582e+08,1.165088801916e-01,1.495528325207e+00,-4.400244117176e+09,4.553508868873e+08,2.384680336916e+13
MFM_t_7_mxi_83,0,simulation_ok,0,2026-08-19T02:54:01.130645+08:00,2026-08-19T02:54:46.131885+08:00,45.001,1.832849755745e+08,2.296865617933e-02,1.516143344435e+00,-1.563239285014e+10,4.437978450644e+12,4.775495811728e+16
MFM_t_7_mxi_84,0,simulation_ok,0,2026-08-19T02:54:46.164524+08:00,2026-08-19T02:56:31.165751+08:00,105.001,1.791272099189e+08,9.469820335930e-02,1.728368043983e+00,-4.898689420505e+09,5.410071903131e+11,5.853273833668e+11
MFM_t_7_mxi_85,0,simulation_ok,0,2026-08-19T02:56:31.192229+08:00,2026-08-19T02:57:31.193187+08:00,60.001,1.400191357400e+08,6.246685745601e-02,1.498887347088e+00,-4.225353963415e+09,2.955786772966e+10,2.699260972998e+14
MFM_t_7_mxi_86,0,simulation_ok,0,2026-08-19T02:57:31.221628+08:00,2026-08-19T02:58:16.222510+08:00,45.001,3.156597290338e+08,5.367947197399e-02,1.500056701800e+00,-1.111553654064e+10,1.394171978751e+11,1.290360064311e+15
MFM_t_7_mxi_87,0,simulation_ok,0,2026-08-19T02:58:16.254514+08:00,2026-08-19T02:59:46.255983+08:00,90.001,4.640063046852e+08,1.464129797155e-01,1.681721423216e+00,-7.857480662567e+09,3.154282914701e+11,2.384411596558e+12
MFM_t_7_mxi_88,0,simulation_ok,0,2026-08-19T02:59:46.281125+08:00,2026-08-19T03:00:31.282314+08:00,45.001,2.998701341284e+08,5.023683587284e-02,1.708027564248e+00,-1.517855833457e+10,5.627852470032e+12,1.531297906254e+14
MFM_t_7_mxi_89,0,simulation_ok,0,2026-08-19T03:00:31.310625+08:00,2026-08-19T03:02:16.312169+08:00,105.002,6.620562621302e+07,5.052857799971e-02,1.728411531325e+00,-3.393395025275e+09,1.316487811817e+12,4.943005210036e+12
MFM_t_7_mxi_90,0,simulation_ok,0,2026-08-19T03:02:16.345685+08:00,2026-08-19T03:04:01.347059+08:00,105.001,2.759977820318e+08,1.136632946254e-01,1.731659605709e+00,-6.306523644900e+09,4.876494274930e+11,3.842007373601e+10
MFM_t_7_mxi_91,0,simulation_ok,0,2026-08-19T03:04:01.380640+08:00,2026-08-19T03:05:16.381735+08:00,75.001,4.335103972407e+08,7.150669507448e-02,1.725117820946e+00,-1.565572924165e+10,3.006221442393e+12,1.087384154645e+13
MFM_t_7_mxi_92,0,simulation_ok,0,2026-08-19T03:05:16.415422+08:00,2026-08-19T03:06:31.416612+08:00,75.001,2.274546304121e+08,8.561880737628e-02,1.550762234585e+00,-5.558484964041e+09,2.682197479504e+11,6.684875364412e+13
MFM_t_7_mxi_93,0,simulation_ok,0,2026-08-19T03:06:31.449484+08:00,2026-08-19T03:07:31.450516+08:00,60.001,5.261546784652e+08,5.194033148954e-02,1.499694903975e+00,-1.913197333718e+10,2.369608383856e+11,2.540864329109e+15
MFM_t_7_mxi_94,0,simulation_ok,0,2026-08-19T03:07:31.482682+08:00,2026-08-19T03:08:31.483893+08:00,60.001,5.613379281594e+08,9.064089167178e-02,1.655189985154e+00,-1.493495343463e+10,1.415042214277e+12,4.902732406233e+13
MFM_t_7_mxi_95,0,simulation_ok,0,2026-08-19T03:08:31.527633+08:00,2026-08-19T03:09:46.528618+08:00,75.001,4.644099079993e+08,1.303123855533e-01,1.582348820858e+00,-7.840189566550e+09,2.333130623253e+11,1.344901154584e+13
MFM_t_7_mxi_96,0,simulation_ok,0,2026-08-19T03:09:46.554764+08:00,2026-08-19T03:10:46.555976+08:00,60.001,4.531195734952e+08,9.330995042206e-02,1.577785269460e+00,-1.061098882466e+10,5.911022772678e+11,7.208277824679e+13
MFM_t_7_mxi_97,0,simulation_timeout,1,2026-08-19T03:10:46.585127+08:00,2026-08-19T03:14:16.950672+08:00,210.366,4.264769832359e+08,2.003226229985e-02,1.539729897162e+00,-4.368151931059e+10,3.197806329271e+13,1.915671345720e+17
MFM_t_7_mxi_98,0,simulation_ok,0,2026-08-19T03:14:32.009206+08:00,2026-08-19T03:16:47.010754+08:00,135.002,4.000957899440e+08,1.315077243575e-01,1.720305058891e+00,-7.823080588418e+09,4.383536906024e+11,8.093439351332e+11
MFM_t_7_mxi_99,0,simulation_ok,0,2026-08-19T03:16:47.037137+08:00,2026-08-19T03:18:02.038339+08:00,75.001,4.212200828206e+08,8.682373373626e-02,1.679215914749e+00,-1.199822809766e+10,1.357792133501e+12,3.101879081663e+13
MFM_t_7_mxi_100,0,simulation_ok,0,2026-08-19T03:18:02.071262+08:00,2026-08-19T03:20:02.072838+08:00,120.002,2.191295770110e+08,1.424480587973e-01,1.590937928980e+00,-3.426264567802e+09,9.157294197083e+10,3.808485257201e+12
MFM_t_7_mxi_101,0,simulation_ok,0,2026-08-19T03:20:02.106306+08:00,2026-08-19T03:21:17.107358+08:00,75.001,5.081490193873e+08,1.253920797203e-01,1.497702468228e+00,-7.617746728007e+09,8.840317510895e+09,3.025161249500e+13
MFM_t_7_mxi_102,0,simulation_ok,0,2026-08-19T03:21:17.136531+08:00,2026-08-19T03:22:02.137711+08:00,45.001,3.088122908569e+08,5.743584094733e-02,1.645401511504e+00,-1.282603328804e+10,2.901298794673e+12,2.991026319587e+14
MFM_t_7_mxi_103,0,simulation_timeout,1,2026-08-19T03:22:02.163190+08:00,2026-08-19T03:25:32.529325+08:00,210.366,6.289561784551e+07,1.436305319682e-01,1.626430565552e+00,-1.021652626672e+09,3.369480391755e+10,7.672670680375e+11
MFM_t_7_mxi_104,0,simulation_timeout,1,2026-08-19T03:25:47.588397+08:00,2026-08-19T03:29:17.954231+08:00,210.366,7.094221571225e+07,1.481402422589e-01,1.676589077443e+00,-1.181199934088e+09,4.549215362428e+10,3.796678559754e+11
MFM_t_7_mxi_105,0,simulation_ok,0,2026-08-19T03:29:33.013465+08:00,2026-08-19T03:30:48.014520+08:00,75.001,2.960506090651e+08,1.039008327664e-01,1.577372762881e+00,-6.222272473394e+09,2.784868316489e+11,2.759475120893e+13
MFM_t_7_mxi_106,0,simulation_ok,0,2026-08-19T03:30:48.058496+08:00,2026-08-19T03:32:03.059891+08:00,75.001,5.581101118459e+08,1.067938013244e-01,1.729219991524e+00,-1.354431654266e+10,1.178822757436e+12,7.683585238252e+11
MFM_t_7_mxi_107,0,simulation_ok,0,2026-08-19T03:32:03.092540+08:00,2026-08-19T03:33:03.093612+08:00,60.001,7.982131329156e+07,2.177786395828e-02,1.612354847018e+00,-8.402290990709e+09,1.112926849829e+13,1.388811789604e+16
MFM_t_7_mxi_108,0,simulation_ok,0,2026-08-19T03:33:03.125504+08:00,2026-08-19T03:33:48.126343+08:00,45.001,5.266130351968e+08,5.610751803927e-02,1.729719685144e+00,-2.433565315595e+10,7.683435554404e+12,1.491248729537e+13
MFM_t_7_mxi_109,0,simulation_ok,0,2026-08-19T03:33:48.154601+08:00,2026-08-19T03:35:03.155964+08:00,75.001,3.724842216092e+08,1.258516955032e-01,1.499387340742e+00,-5.585807045908e+09,1.096409948398e+10,2.157414449272e+13
MFM_t_7_mxi_110,0,simulation_ok,0,2026-08-19T03:35:03.185577+08:00,2026-08-19T03:36:33.186592+08:00,90.001,1.937942656787e+08,8.417242042667e-02,1.682140097520e+00,-5.710732880772e+09,6.946322366800e+11,1.572331583868e+13
MFM_t_7_mxi_111,0,simulation_ok,0,2026-08-19T03:36:33.219409+08:00,2026-08-19T03:38:48.220786+08:00,135.001,2.325801791485e+08,1.497972579071e-01,1.683624562427e+00,-3.856843148992e+09,1.488791380067e+11,1.025010239320e+12
